filename,compressed,uncompressed
org/apache/commons/configuration2/builder/combined/CombinedConfigurationBuilder.class,9774,31181
com/fasterxml/jackson/core/json/UTF8JsonGenerator.class,13853,30812
org/apache/http/impl/client/HttpClientBuilder.class,9517,30670
com/amazonaws/services/s3/model/transform/BucketConfigurationXmlFactory.class,10101,30530
com/samskivert/mustache/Mustache.java,6675,30321
org/apache/commons/lang3/text/StrBuilder.class,11510,30120
com/google/protobuf/DescriptorProtos$FieldOptions$Builder.class,7857,30060
com/google/protobuf/DescriptorProtos$DescriptorProto.class,9022,30043
com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.class,11190,30008
com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.class,10218,29892
com/fasterxml/jackson/databind/introspect/POJOPropertyBuilder.class,9418,29879
com/dynamo/gamesys/proto/AtlasProto$Atlas$Builder.class,8621,29875
com/dynamo/graphics/proto/Graphics$VertexAttribute$Builder.class,8518,29815
org/apache/commons/lang3/reflect/TypeUtils.class,11564,29645
com/google/protobuf/SchemaUtil.class,9651,29603
com/dynamo/gamesys/proto/ModelProto$ModelDesc$Builder.class,8839,29599
com/dynamo/bob/pipeline/CollectionBuilder.class,10696,29536
com/dynamo/liveupdate/proto/Manifest$ManifestData$Builder.class,8083,29465
com/dynamo/bob/textureset/TextureSetGenerator.class,11555,29464
com/google/protobuf/compiler/PluginProtos$CodeGeneratorRequest$Builder.class,8111,29306
com/google/protobuf/GeneratedMessageLite.class,8840,29303
com/google/protobuf/Enum$Builder.class,8590,29296
com/dynamo/gameobject/proto/GameObject$PrototypeDesc$Builder.class,7752,29055
org/yaml/snakeyaml/emitter/Emitter.class,13484,28990
com/google/protobuf/GeneratedMessageV3.class,9424,28864
com/fasterxml/jackson/databind/ObjectWriter.class,7592,28653
com/dynamo/gamesys/proto/Physics$CollisionObjectDesc$Builder.class,8750,28625
com/dynamo/bob/bundle/IOSBundler.class,13024,28519
com/dynamo/render/proto/Font$FontMap$Builder.class,8728,28499
com/dynamo/render/proto/Render$RenderPrototypeDesc$Builder.class,7633,28475
org/apache/http/impl/client/DefaultRequestDirector.class,11649,28438
com/dynamo/render/proto/Material$MaterialDesc.class,9659,28235
